Expense_ID,Date,Department,Expense_Type,Vendor,Budget,Actual_Expense,Payment_Mode
EXP105806,6/22/2024,Finance,Utilities,Urban Services,166572,178475,Bank Transfer
EXP106158,5/21/2024,Operation,Training,Data Corp,178635,224170,UPI
EXP115904,2/17/2025,Administration,Travel,Bright Media,152965,174339,Bank Transfer
EXP120362,9/11/2024,Marketing,Consulting,Star Traders,215038,204205,Cash
EXP111041,1/29/2025,Sales,Consulting,CloudNet,121608,110067,Cash
EXP108598,1/30/2024,Operation,Internet,Prime Vendors,252653,191666,Bank Transfer
EXP123305,5/5/2024,Operation,Utilities,Tech Solutions,252118,214152,Cash
EXP110302,4/27/2025,Administration,Maintenance,Star Traders,119062,106168,Cash
EXP124062,1/7/2024,Marketing,Training,Data Corp,196448,99406,Bank Transfer
EXP115797,3/17/2024,Sales,Travel,Global Systems,75482,63545,UPI
EXP119350,2/25/2025,Marketing,Travel,Quick Supplies,176597,136123,Credit Card
EXP119121,12/14/2024,Administration,Software,Bright Media,165256,233903,Cash
EXP107496,7/12/2024,Operation,Internet,Quick Supplies,267650,366143,Credit Card
EXP116945,6/4/2024,HR,Travel,Global Systems,168219,101568,Credit Card
EXP117408,4/8/2025,Sales,Software,Prime Vendors,94525,67639,Cash
EXP102259,2/6/2025,Administration,Office Supplies,Bright Media,178090,141249,Credit Card
EXP103464,11/30/2024,IT,Salary,CloudNet,28683,39973,Cash
EXP112113,2/14/2025,Operation,Office Supplies,Bright Media,207818,270600,Cash
EXP106900,1/22/2025,Marketing,Training,ABC Pvt Ltd,284698,183473,Cash
EXP111562,4/26/2025,HR,Consulting,Bright Media,236473,285099,UPI
EXP109925,3/8/2025,Sales,Maintenance,Quick Supplies,52645,60024,UPI
EXP112529,4/1/2024,HR,Software,Prime Vendors,133097,73268,Bank Transfer
EXP107874,6/28/2024,HR,Internet,Quick Supplies,120235,147783,UPI
EXP106125,4/14/2025,Sales,Training,Bright Media,133973,115785,Bank Transfer
EXP116942,4/5/2025,Administration,Salary,CloudNet,138331,90979,Bank Transfer
EXP101278,1/5/2024,HR,Training,CloudNet,208158,285036,UPI
EXP124610,7/12/2024,Sales,Training,Global Systems,292534,354189,UPI
EXP120196,3/3/2024,HR,Consulting,Urban Services,65891,60786,Credit Card
EXP116036,11/29/2024,IT,Office Supplies,CloudNet,46673,56804,Bank Transfer
EXP117811,4/27/2024,HR,Training,Global Systems,238575,301425,Credit Card
EXP110216,12/30/2024,Finance,Training,ABC Pvt Ltd,212224,246832,UPI
EXP111210,11/10/2024,HR,Consulting,CloudNet,205002,300507,Cash
EXP110884,7/4/2024,Sales,Marketing Campaign,Star Traders,32217,39509,UPI
EXP113571,4/11/2024,Operation,Office Supplies,Quick Supplies,71929,58169,Credit Card
EXP106057,8/14/2024,Finance,Travel,Tech Solutions,50087,53854,Cash
EXP124336,1/13/2025,Operation,Travel,Tech Solutions,194155,217957,UPI
EXP116068,1/31/2025,IT,Internet,CloudNet,44429,58280,UPI
EXP119211,1/2/2024,Administration,Internet,Urban Services,155629,199551,Credit Card
EXP107018,3/6/2025,Administration,Software,Prime Vendors,267786,392067,UPI
EXP112083,3/8/2025,Marketing,Office Supplies,Prime Vendors,116279,66259,Bank Transfer
EXP119685,5/1/2024,Sales,Training,Global Systems,293218,405399,UPI
EXP110184,6/22/2024,Marketing,Utilities,Prime Vendors,28960,42869,Cash
EXP114431,6/21/2024,Operation,Travel,Star Traders,49147,54522,Credit Card
EXP100051,4/9/2025,Administration,Internet,Bright Media,284649,263795,Credit Card
EXP108500,4/29/2024,Finance,Travel,ABC Pvt Ltd,30817,39158,UPI
EXP110856,7/29/2024,Operation,Maintenance,Star Traders,171457,197220,Bank Transfer
EXP100092,3/10/2024,Operation,Training,Star Traders,286464,357017,Cash
EXP109923,8/27/2024,Marketing,Salary,CloudNet,26174,39122,UPI
EXP120777,5/7/2024,Sales,Internet,CloudNet,265060,356398,Credit Card
EXP104329,4/14/2025,Finance,Consulting,Global Systems,58119,74709,Credit Card
EXP113888,5/21/2024,IT,Office Supplies,Bright Media,207565,248021,Bank Transfer
EXP118192,2/6/2025,Sales,Consulting,Global Systems,281704,399838,Cash
EXP124273,10/24/2024,Finance,Maintenance,Bright Media,270324,267988,UPI
EXP110537,3/29/2024,Operation,Maintenance,Global Systems,56193,55410,Bank Transfer
EXP111277,2/17/2025,HR,Internet,Urban Services,104210,118653,Credit Card
EXP110510,4/28/2025,Administration,Salary,CloudNet,26041,16937,UPI
EXP107444,1/10/2024,Administration,Travel,Tech Solutions,95620,68239,Cash
EXP118524,5/15/2024,Administration,Consulting,CloudNet,150409,157643,Bank Transfer
EXP124362,4/16/2025,IT,Travel,Bright Media,144441,157910,UPI
EXP108554,5/10/2024,Sales,Office Supplies,Star Traders,61486,39948,Credit Card
EXP115982,1/23/2025,Sales,Office Supplies,Data Corp,190518,166332,Cash
EXP114829,2/28/2025,Sales,Marketing Campaign,Tech Solutions,216775,262904,Credit Card
EXP113454,8/14/2024,Sales,Maintenance,Urban Services,276874,238134,Credit Card
EXP119471,10/24/2024,Finance,Consulting,Quick Supplies,258167,278715,Cash
EXP105340,11/4/2024,HR,Internet,Star Traders,162529,89206,Cash
EXP111659,3/23/2025,IT,Consulting,Data Corp,266061,351443,UPI
EXP124799,9/15/2024,Operation,Software,ABC Pvt Ltd,151355,220095,Bank Transfer
EXP124830,1/11/2024,Sales,Training,Tech Solutions,94626,90242,UPI
EXP107822,7/30/2024,Operation,Salary,Urban Services,168455,210068,Credit Card
EXP109267,10/17/2024,Operation,Office Supplies,Global Systems,148714,185167,Cash
EXP109167,10/22/2024,Finance,Utilities,Bright Media,198148,237033,Bank Transfer
EXP107971,7/14/2024,Marketing,Office Supplies,Bright Media,248189,162362,UPI
EXP111270,12/5/2024,Finance,Consulting,Bright Media,298714,198629,Cash
EXP110986,2/10/2024,Operation,Software,Star Traders,163742,197107,Bank Transfer
EXP103869,6/19/2024,Marketing,Marketing Campaign,Quick Supplies,20440,28114,UPI
EXP114570,9/23/2024,Operation,Salary,CloudNet,59298,53039,Bank Transfer
EXP114934,2/13/2025,IT,Consulting,Urban Services,166308,234938,Credit Card
EXP122332,8/15/2024,Operation,Internet,Urban Services,199000,238147,Bank Transfer
EXP122072,3/31/2024,Sales,Marketing Campaign,Prime Vendors,213087,193521,UPI
EXP115132,11/2/2024,Finance,Internet,Star Traders,239898,135427,UPI
EXP102593,4/26/2024,Sales,Marketing Campaign,Tech Solutions,105814,158290,Cash
EXP118137,2/9/2025,Operation,Software,Prime Vendors,67616,75014,UPI
EXP109780,1/30/2024,Finance,Office Supplies,Quick Supplies,101699,100874,Credit Card
EXP122153,8/22/2024,Marketing,Maintenance,Prime Vendors,169213,175560,UPI
EXP121685,4/12/2024,HR,Office Supplies,Quick Supplies,261782,311046,UPI
EXP120996,2/28/2025,Sales,Software,CloudNet,115271,106186,Bank Transfer
EXP104526,4/5/2024,Finance,Salary,Urban Services,36312,46768,Bank Transfer
EXP123146,6/8/2024,Finance,Software,Quick Supplies,183091,233347,UPI
EXP113496,4/4/2024,Sales,Travel,Bright Media,268471,318724,UPI
EXP108484,1/15/2025,Operation,Marketing Campaign,ABC Pvt Ltd,273345,398826,Cash
EXP112712,4/26/2024,Administration,Office Supplies,Star Traders,119336,86136,UPI
EXP122206,4/1/2025,Marketing,Training,Bright Media,70072,54034,Credit Card
EXP111184,4/24/2025,Marketing,Travel,Prime Vendors,297306,274332,Cash
EXP106050,6/18/2024,Sales,Consulting,Data Corp,282450,325926,UPI
EXP108846,5/5/2024,HR,Maintenance,Bright Media,285722,417971,UPI
EXP113336,10/19/2024,Finance,Salary,ABC Pvt Ltd,244617,245785,Cash
EXP106676,1/8/2025,Operation,Marketing Campaign,Tech Solutions,25169,13637,Credit Card
EXP113827,2/3/2025,Finance,Maintenance,Urban Services,229980,221577,UPI
EXP122503,10/20/2024,Operation,Marketing Campaign,Prime Vendors,58058,84529,Credit Card
EXP110265,11/6/2024,Operation,Salary,Bright Media,293690,180897,Bank Transfer
EXP119629,11/26/2024,Finance,Marketing Campaign,Star Traders,134662,145935,Cash
EXP118200,12/15/2024,IT,Salary,Urban Services,125343,176601,Credit Card
EXP110788,8/14/2024,Operation,Marketing Campaign,Tech Solutions,50643,37787,Cash
EXP107636,11/29/2024,Finance,Salary,ABC Pvt Ltd,232401,299963,Bank Transfer
EXP121656,11/3/2024,Finance,Maintenance,Global Systems,122002,88502,Cash
EXP100573,3/15/2024,IT,Marketing Campaign,ABC Pvt Ltd,98690,65345,Cash
EXP117201,9/13/2024,Sales,Marketing Campaign,Tech Solutions,85105,113150,Bank Transfer
EXP120006,5/9/2025,Finance,Office Supplies,Bright Media,225724,311558,Credit Card
EXP110564,6/30/2024,Administration,Training,Tech Solutions,110176,111444,Credit Card
EXP113999,6/7/2024,HR,Salary,Global Systems,103562,152964,Cash
EXP113410,1/11/2025,Operation,Office Supplies,Prime Vendors,180791,100474,Credit Card
EXP106993,10/1/2024,Administration,Consulting,ABC Pvt Ltd,162892,180409,Credit Card
EXP105396,1/17/2024,IT,Internet,Bright Media,116227,116753,Cash
EXP116124,8/26/2024,Finance,Salary,Tech Solutions,104991,106601,UPI
EXP123545,6/26/2024,Operation,Maintenance,Quick Supplies,109461,96562,Bank Transfer
EXP105679,1/28/2025,Administration,Software,Quick Supplies,57353,80826,UPI
EXP100068,3/26/2025,Finance,Maintenance,Urban Services,155451,130631,UPI
EXP124341,9/11/2024,Sales,Utilities,CloudNet,241248,298587,Credit Card
EXP117357,3/17/2025,HR,Salary,CloudNet,45414,55958,Credit Card
EXP102999,3/13/2025,Operation,Utilities,Data Corp,22625,12941,Cash
EXP104746,1/3/2025,HR,Marketing Campaign,Tech Solutions,297495,208151,Bank Transfer
EXP114487,2/2/2024,Finance,Marketing Campaign,Star Traders,103989,78794,Credit Card
EXP108532,8/24/2024,Finance,Office Supplies,Tech Solutions,51821,38752,Cash
EXP116870,6/28/2024,HR,Salary,Data Corp,80772,99760,UPI
EXP116871,3/9/2025,Finance,Training,Bright Media,45314,25167,Bank Transfer
EXP105691,5/21/2024,IT,Utilities,Bright Media,108439,126082,UPI
EXP114590,6/4/2024,Sales,Software,Quick Supplies,117991,88066,Bank Transfer
EXP114304,1/4/2025,Sales,Travel,Data Corp,262515,363889,Credit Card
EXP123262,10/29/2024,Sales,Utilities,Bright Media,126729,126400,Credit Card
EXP118784,1/12/2025,Administration,Maintenance,Global Systems,139784,180848,Bank Transfer
EXP116228,3/26/2025,Marketing,Utilities,Tech Solutions,223457,223421,Credit Card
EXP118874,2/15/2024,HR,Maintenance,ABC Pvt Ltd,165566,106026,Cash
EXP117323,5/12/2025,Operation,Consulting,Star Traders,40931,57387,Cash
EXP103017,6/21/2024,Operation,Training,Quick Supplies,265523,388174,Cash
EXP117360,5/29/2024,Sales,Salary,Global Systems,199246,109397,Cash
EXP121691,4/17/2024,Finance,Software,Star Traders,240871,214365,Cash
EXP108014,8/24/2024,Marketing,Utilities,Star Traders,246466,345146,Cash
EXP114991,2/16/2025,HR,Utilities,Quick Supplies,173750,235954,Bank Transfer
EXP104075,2/16/2024,Finance,Utilities,Star Traders,76580,95965,Credit Card
EXP122465,9/5/2024,IT,Utilities,Data Corp,84975,76669,Credit Card
EXP109664,6/2/2024,Sales,Consulting,ABC Pvt Ltd,103414,84769,Bank Transfer
EXP111540,1/8/2024,HR,Maintenance,Urban Services,139325,148890,Bank Transfer
EXP122312,11/21/2024,Sales,Software,Urban Services,272266,262905,Bank Transfer
EXP110307,12/4/2024,Operation,Salary,Global Systems,293060,201905,Bank Transfer
EXP112961,1/26/2024,Finance,Office Supplies,Urban Services,277854,386501,Credit Card
EXP119461,2/12/2025,Marketing,Software,Global Systems,214953,147221,Cash
EXP122085,2/9/2024,HR,Utilities,ABC Pvt Ltd,197152,188644,UPI
EXP112442,7/23/2024,Finance,Software,Quick Supplies,194116,217545,Cash
EXP106427,10/14/2024,Administration,Marketing Campaign,Bright Media,201619,117154,Cash
EXP114941,1/30/2024,Sales,Software,ABC Pvt Ltd,171197,200844,Bank Transfer
EXP103495,5/1/2024,Operation,Training,Star Traders,43215,64174,Cash
EXP107143,10/1/2024,Finance,Consulting,Bright Media,96351,86115,Bank Transfer
EXP107740,2/3/2024,Sales,Salary,Data Corp,221291,187385,Credit Card
EXP118154,3/21/2024,Administration,Utilities,ABC Pvt Ltd,176204,242631,Cash
EXP111427,9/3/2024,Administration,Travel,Bright Media,186198,163580,Cash
EXP114720,1/8/2024,Sales,Software,Tech Solutions,296801,271080,Cash
EXP101485,7/9/2024,Operation,Office Supplies,Data Corp,157147,165378,Cash
EXP107652,11/5/2024,Administration,Software,Global Systems,175484,244561,Cash
EXP121370,3/13/2025,Marketing,Salary,Urban Services,116423,100784,UPI
EXP118126,6/3/2024,IT,Software,Bright Media,35712,18559,Bank Transfer
EXP121212,5/22/2024,Operation,Travel,Prime Vendors,281271,142071,Cash
EXP104267,3/7/2024,Operation,Internet,CloudNet,138476,199568,Credit Card
EXP110586,7/31/2024,Finance,Marketing Campaign,Data Corp,166164,111357,UPI
EXP116719,9/12/2024,Administration,Maintenance,Star Traders,50856,41782,Cash
EXP100675,5/21/2024,HR,Internet,CloudNet,284013,335199,Credit Card
EXP105134,4/24/2024,Marketing,Utilities,Data Corp,179241,144048,Credit Card
EXP100023,1/2/2024,Administration,Salary,Data Corp,50741,33724,Credit Card
EXP124035,10/19/2024,Finance,Consulting,Star Traders,26342,36121,Cash
EXP100076,12/17/2024,Administration,Salary,Prime Vendors,58840,63371,UPI
EXP111052,4/27/2025,HR,Maintenance,Global Systems,81443,65735,Bank Transfer
EXP100540,10/22/2024,IT,Training,ABC Pvt Ltd,39593,48730,Cash
EXP117135,11/9/2024,Operation,Training,Tech Solutions,194214,100157,Credit Card
EXP103046,2/2/2025,Marketing,Internet,Data Corp,286421,281174,UPI
EXP102036,11/21/2024,Sales,Consulting,Data Corp,289844,391332,UPI
EXP103065,11/19/2024,HR,Utilities,Quick Supplies,141560,178474,Credit Card
EXP113664,10/18/2024,Marketing,Salary,Bright Media,223557,189927,Bank Transfer
EXP118219,4/18/2024,IT,Salary,Tech Solutions,235056,217737,UPI
EXP116222,2/7/2025,Operation,Training,Global Systems,97621,84233,Credit Card
EXP106109,8/13/2024,Administration,Internet,Prime Vendors,236665,306237,UPI
EXP119324,6/5/2025,Operation,Training,Tech Solutions,293332,309353,UPI
EXP107098,5/4/2025,Administration,Software,Urban Services,242128,310770,Credit Card
EXP106375,11/12/2024,Operation,Software,Bright Media,79431,56304,Bank Transfer
EXP107871,8/1/2024,Operation,Salary,Data Corp,241537,298058,Cash
EXP107980,9/4/2024,HR,Office Supplies,Global Systems,116053,112772,UPI
EXP113715,3/1/2024,Operation,Software,Star Traders,266182,157829,Credit Card
EXP106927,2/16/2024,Sales,Consulting,Bright Media,55682,71994,Credit Card
EXP101041,6/2/2024,Finance,Internet,CloudNet,296535,355416,UPI
EXP124568,3/14/2024,Administration,Internet,ABC Pvt Ltd,163396,237806,Bank Transfer
EXP124351,10/28/2024,IT,Salary,CloudNet,115610,60578,UPI
EXP123055,1/26/2024,IT,Software,ABC Pvt Ltd,250433,315632,Bank Transfer
EXP109605,2/20/2024,IT,Marketing Campaign,Prime Vendors,27717,14384,Bank Transfer
EXP100114,12/1/2024,IT,Marketing Campaign,Prime Vendors,101014,139946,Cash
EXP106991,1/11/2025,Operation,Internet,Quick Supplies,299538,447724,UPI
EXP109390,5/25/2024,Operation,Internet,ABC Pvt Ltd,218063,194447,UPI
EXP104250,1/20/2025,Administration,Marketing Campaign,Tech Solutions,282830,302574,Cash
EXP108422,4/7/2025,Finance,Utilities,Prime Vendors,268050,171344,Credit Card
EXP112596,8/2/2024,HR,Office Supplies,Tech Solutions,182801,241759,Bank Transfer
EXP122561,3/4/2025,Marketing,Marketing Campaign,Urban Services,104018,140229,Cash
EXP121317,9/10/2024,Sales,Utilities,Tech Solutions,144196,109697,UPI
EXP103853,9/19/2024,Marketing,Maintenance,CloudNet,32592,17830,Credit Card
EXP114978,12/7/2024,HR,Utilities,Tech Solutions,87331,112937,Cash
EXP105813,7/29/2024,Administration,Office Supplies,Data Corp,165772,201339,Bank Transfer
EXP118401,8/7/2024,Finance,Consulting,Bright Media,94200,47817,Credit Card
EXP124075,5/6/2024,Sales,Internet,Global Systems,227204,267690,UPI
EXP101758,11/23/2024,IT,Travel,Star Traders,267976,175524,Credit Card
EXP121841,6/25/2024,HR,Maintenance,Data Corp,26810,28321,Cash
EXP104310,3/14/2024,IT,Consulting,Global Systems,143489,122943,Credit Card
EXP107644,3/13/2024,IT,Office Supplies,ABC Pvt Ltd,28647,28428,Credit Card
EXP110895,11/14/2024,Finance,Internet,Data Corp,175449,203553,Cash
EXP103680,1/22/2024,HR,Internet,CloudNet,248916,261326,UPI
EXP116101,4/5/2025,Marketing,Internet,Urban Services,239487,258892,Bank Transfer
EXP112706,3/11/2025,Operation,Software,Global Systems,239915,232933,Bank Transfer
EXP122941,8/31/2024,Finance,Internet,Star Traders,128108,169343,UPI
EXP103598,1/11/2024,Finance,Maintenance,Urban Services,77763,91920,Cash
EXP119093,1/6/2024,Administration,Training,Quick Supplies,164454,117816,Cash
EXP101480,4/1/2025,HR,Training,Bright Media,279391,144153,Cash
EXP107410,4/24/2024,HR,Office Supplies,Global Systems,172471,140097,Cash
EXP115729,11/11/2024,Finance,Utilities,Prime Vendors,120889,128562,Credit Card
EXP119797,3/3/2024,Marketing,Marketing Campaign,Quick Supplies,40367,53857,Credit Card
EXP106278,1/28/2024,Marketing,Travel,ABC Pvt Ltd,211023,239654,Cash
EXP114742,4/19/2024,Operation,Marketing Campaign,Data Corp,113401,82745,Cash
EXP115065,3/3/2024,IT,Internet,Quick Supplies,176934,120636,Cash
EXP123068,2/25/2025,IT,Travel,ABC Pvt Ltd,219118,221393,UPI
EXP109869,5/2/2024,Finance,Marketing Campaign,Quick Supplies,120212,146024,Bank Transfer
EXP106319,10/29/2024,Administration,Salary,Urban Services,196028,132679,Cash
EXP111911,5/14/2024,Operation,Maintenance,Data Corp,51729,75278,UPI
EXP113453,9/19/2024,IT,Utilities,ABC Pvt Ltd,128996,184706,Cash
EXP119641,1/3/2025,IT,Office Supplies,CloudNet,95774,134655,Bank Transfer
EXP115783,3/6/2025,IT,Marketing Campaign,CloudNet,36784,46686,Bank Transfer
EXP113293,3/8/2025,Finance,Maintenance,ABC Pvt Ltd,295500,216293,Cash
EXP119620,6/27/2024,Administration,Software,Star Traders,135179,163372,Credit Card
EXP124301,10/19/2024,Administration,Internet,Star Traders,63615,73786,Credit Card
EXP113080,9/24/2024,Marketing,Marketing Campaign,Global Systems,144446,113592,Credit Card
EXP110796,4/3/2025,Marketing,Maintenance,Tech Solutions,156713,83246,Credit Card
EXP101780,5/1/2024,Administration,Office Supplies,Urban Services,169296,253085,Credit Card
EXP121811,4/15/2025,Finance,Marketing Campaign,Urban Services,284933,162320,UPI
EXP123543,1/9/2025,IT,Travel,Prime Vendors,32398,30001,Credit Card
EXP112494,11/4/2024,IT,Salary,Star Traders,78585,39401,Credit Card
EXP103822,6/8/2024,IT,Marketing Campaign,ABC Pvt Ltd,148598,79340,UPI
EXP118890,7/23/2024,IT,Utilities,CloudNet,163970,109736,Cash
EXP120473,4/10/2025,Marketing,Consulting,Star Traders,45798,38693,Credit Card
EXP124221,7/13/2024,Marketing,Software,Bright Media,252134,130689,Bank Transfer
EXP109443,3/2/2025,Operation,Utilities,Tech Solutions,199826,107193,UPI
EXP115658,8/14/2024,Marketing,Software,ABC Pvt Ltd,232096,290481,UPI
EXP111244,10/26/2024,HR,Consulting,Prime Vendors,283286,350802,Credit Card
EXP105837,2/15/2024,Administration,Marketing Campaign,CloudNet,211986,253076,Cash
EXP119057,10/29/2024,HR,Software,Data Corp,76269,69271,Bank Transfer
EXP117936,1/4/2024,Finance,Utilities,ABC Pvt Ltd,68475,37687,UPI
EXP116367,10/1/2024,HR,Software,ABC Pvt Ltd,93569,55450,Cash
EXP110247,12/5/2024,HR,Utilities,Tech Solutions,51073,46307,Bank Transfer
EXP105044,7/17/2024,Finance,Travel,Urban Services,85941,77867,Cash
EXP120032,11/24/2024,Operation,Training,Prime Vendors,78477,44999,Credit Card
EXP103838,6/22/2024,Marketing,Software,Global Systems,173067,204075,Credit Card
EXP121062,4/18/2024,HR,Utilities,Tech Solutions,189933,206810,Bank Transfer
EXP121774,12/20/2024,Marketing,Software,CloudNet,36910,47944,UPI
EXP106351,5/19/2024,HR,Consulting,Prime Vendors,30986,26361,Cash
EXP115535,1/13/2025,IT,Marketing Campaign,CloudNet,147443,135068,Credit Card
EXP100588,2/20/2025,Administration,Maintenance,ABC Pvt Ltd,195693,188348,Cash
